track_id,name,artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5VNYS2e1Jsa4vrDCvcOgC0,El Chisme,Carlos Baute,Latin,0.708,0.766,11,-4.485,1,0.0778,0.061,0.0,0.104,0.462,93.777
1ZcrHpBbILPNfhBtPhQVHh,Se Menea,Don Omar,Latin,0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936
7Crx42VpbY4h4qrz2q9DuH,La Tóxica,Farruko,Latin,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97
6HtkiAnyiHAgAzUZ5U31rC,Así Fue,Playa Limbo,Latin,0.623,0.77,7,-5.02,1,0.0352,0.259,0.000849,0.131,0.29,114.089
5gRcvozPg8roCPDrd1VBQS,Arroyito,Fonseca,Latin,0.513,0.903,11,-6.735,1,0.163,0.269,0.0,0.147,0.682,93.513
1uwPEGzopXl9KawQR1JGXq,Deja Que Te Bese,Alejandro Sanz,Latin,0.707,0.908,1,-2.903,1,0.0582,0.134,0.0,0.111,0.546,104.888
6qu53IWTHi9odNr4hBDHk6,Cuenta Pendiente,Paty Cantú,Latin,0.735,0.801,9,-5.759,0,0.103,0.296,0.00067,0.118,0.783,163.931
49vwUeeauJgEQxDViXA01C,Al Natural (feat. Yandel),Tego Calderon,Latin,0.924,0.782,10,-4.55,0,0.0816,0.246,0.0,0.0659,0.745,95.01
774Vy9sPhpePjj0B7WHaG2,Prrrum,Cosculluela,Latin,0.832,0.74,0,-4.862,1,0.214,0.101,0.0,0.339,0.714,90.045
15AbuFJdFrbINydSMSqVhV,Aléjate de Mí,Camila,Latin,0.464,0.536,1,-8.372,0,0.0472,0.159,0.0,0.0969,0.252,145.772
228BxWXUYQPJrJYHDLOHkj,Gasolina,Daddy Yankee,Latin,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008
6GCNUmk7L7OWtpvSk0fWOg,Mirala Miralo,Alejandra Guzman,Latin,0.669,0.889,5,-5.472,1,0.0318,0.0046,1.49e-05,0.091,0.58,122.102
5YydQ4ce7HtwaCUPZ1HqOj,Good Vibes - Official Remix,Fuego,Latin,0.757,0.615,4,-6.042,0,0.137,0.0547,5.29e-06,0.31,0.279,100.042
4wzIbfON4V1LF6lIbBWTwP,Toda la Noche,Tommy Torres,Latin,0.574,0.309,7,-9.742,0,0.0747,0.635,0.0,0.125,0.502,149.89
0tzixmHNQfE6S6SirSToxW,El Ultimo Adiós - Varios Artistas Version,Various Artists,Latin,0.276,0.572,1,-7.818,1,0.0377,0.641,0.0,0.2,0.285,77.986
5b00r2xveYfVIOExZJJ395,Lloviendo Estrellas,Cristian Castro,Latin,0.593,0.837,4,-3.936,1,0.0459,0.118,0.0,0.481,0.571,134.027
1YrZktczkzn59XaWXMCYY2,Te Quiero Igual Que Ayer - Bachata,Monchy & Alexandra,Latin,0.931,0.657,0,-6.312,0,0.0573,0.107,0.000522,0.0878,0.962,131.943
3Z7JMhKrVBiMvMd0xV1vyI,A Partir De Hoy,David Bisbal,Latin,0.652,0.847,6,-5.031,1,0.0552,0.188,0.0,0.378,0.515,163.939
4ZtSifmVEda37YUYnnHz1y,Se Te Hizo Tarde,Ñejo,Latin,0.698,0.801,10,-5.746,0,0.0639,0.319,0.0,0.316,0.905,169.995
3z4hLskqGLtLEYcetdtxqe,A gritos de esperanza,Alex Ubago,Latin,0.583,0.527,7,-7.998,1,0.0273,0.473,0.0,0.117,0.457,105.413
5AV4sa9x9Qt3CYUIUbUadZ,Él Lo Tiene Todo,Yuridia,Latin,0.576,0.626,4,-4.774,1,0.0265,0.575,0.0,0.121,0.225,139.944
5mVcyopMGY8dSpN1ZyaBUD,Me Matas,R.K.M & Ken-Y,Latin,0.775,0.744,7,-5.912,1,0.0916,0.0567,0.0,0.392,0.581,92.98
4qmXbnmZxZy9pavpf3YfP5,Historia de Taxi,Ricardo Arjona,Latin,0.717,0.716,2,-7.35,0,0.0326,0.106,1.09e-06,0.277,0.682,147.107
1o4NhRBP3RSnK73rxfW4tU,Todavía No Te Olvido (feat. Carlos Rivera),Río Roma,Latin,0.506,0.674,3,-4.546,1,0.0281,0.209,0.0,0.105,0.313,139.967
40lU8uy8xKKRAP9A1N3BqH,Ex de Verdad - HA-ASH Primera Fila - Hecho Realidad [En Vivo],Ha*Ash,Latin,0.722,0.682,11,-4.796,1,0.0434,0.427,0.0,0.954,0.561,110.025
5HSoliYp4FmKDilRXndbc4,La Locura,Yahir,Latin,0.605,0.716,2,-5.563,1,0.0334,0.139,0.0,0.135,0.508,148.049
16Z1G9HnbDZb2Mbc7eG4De,Aldesnudo,Various Artists,Latin,0.795,0.667,7,-14.562,0,0.103,0.00722,4.78e-06,0.103,0.78,100.024
5JS6b6Si538KTOoaXKTjC3,Su Nombre en Mi Cuaderno,Makano,Latin,0.687,0.743,11,-5.395,1,0.0879,0.229,0.0,0.344,0.717,83.95
6IT95mIf75mOQEWOTiTY8s,Celebra La Vida,Axel,Latin,0.615,0.752,6,-5.464,0,0.0826,0.105,0.0,0.253,0.705,96.977
7qnqTX3EsNb2JmrMox58tY,Rueda rueda,Eddy Lover,Latin,0.736,0.873,0,-4.418,0,0.0335,0.0926,0.0,0.128,0.953,130.038
1SRsWLSd1aufPMYziQZrdE,Se Me Olvidó,Gian Marco,Latin,0.688,0.627,9,-8.73,1,0.0618,0.394,0.0,0.0969,0.679,100.022
2ITk9SjpYCodNaIRUzqNzR,Muchacha,Gente De Zona,Latin,0.83,0.837,11,-4.789,0,0.141,0.0784,5.87e-05,0.0824,0.744,115.976
1hj6nYHeGclSY0VNTHMi27,Amante Bandido,Miguel Bosé,Latin,0.748,0.691,2,-8.88,1,0.0354,0.0515,0.00256,0.0494,0.762,131.061
2mDLrugtj3r6XpH3SdlLGB,Me Hace Tanto Bien,Alejandro Fernández,Latin,0.549,0.764,1,-5.881,1,0.0427,0.528,0.0,0.0782,0.573,157.502
1vDKefeA0f4hMIIF7UX0u0,Pobre Corazón (salsa Mix),Divino,Latin,0.747,0.698,0,-5.825,0,0.0602,0.458,0.0,0.0712,0.827,92.918
1SugSbcbW78x4VAgixwiG0,Si No Es Ahora,Timbiriche,Latin,0.727,0.716,2,-13.303,1,0.0398,0.154,2.49e-05,0.363,0.926,141.367
650ucbNGGPC8CZvA0Y0D2A,Malherido,Magneto,Latin,0.676,0.48,0,-8.318,1,0.0299,0.172,0.0,0.366,0.328,123.811
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,Carlos Vives,Latin,0.742,0.859,10,-4.942,1,0.0482,0.0824,0.0,0.359,0.652,95.046
3YmKrik443HUVIF8g1XZWj,Tenemos un Secreto,OV7,Latin,0.722,0.86,3,-2.99,1,0.0337,0.498,0.0,0.161,0.757,122.001
29OzJTIOTjCgR7fLyEXY7u,Sabor a Chocolate,Elefante,Latin,0.619,0.896,9,-4.233,0,0.0315,0.223,0.0,0.101,0.952,136.648
5tHTGILurH1rAclKt78TQC,Qué Bueno Es Tenerte,Natalia Jiménez,Latin,0.713,0.399,10,-6.122,1,0.0331,0.522,0.0,0.0803,0.624,125.026
1zy5ipdAoFM2NYIEakUN90,Morir De Amor,Kudai,Latin,0.694,0.927,4,-5.112,1,0.0259,0.135,2.63e-05,0.156,0.971,124.998
0Wy48eMEGaj74eJrQbIl5r,La Noche,Sandoval,Latin,0.589,0.565,0,-3.386,1,0.0279,0.529,0.0,0.168,0.182,129.868
3fBzXNIRUnHl80OFhB0jo7,La Fuerza Del Destino,Fey,Latin,0.773,0.694,5,-6.689,0,0.0315,0.156,0.00998,0.0938,0.829,95.019
2yB721Szta49XabGt5FQ0u,Nuestra Cancion,Elvis Crespo,Latin,0.691,0.891,3,-2.912,1,0.0443,0.452,0.00174,0.237,0.934,126.217
1G1W9ExiiwLSI6SwrB6F3K,Gata Celosa,Magnate Y Valentino,Latin,0.936,0.679,11,-7.384,1,0.0943,0.035,5.06e-06,0.05,0.765,97.159
2fnRjRGStHz4eDBiEXbFrc,Escríbeme En El Cielo,Sentidos Opuestos,Latin,0.656,0.512,2,-12.978,1,0.0263,0.312,0.000318,0.234,0.791,135.981
7lnun6viJADQCvZnE0w9q8,El Ultimo Adios,Paulina Rubio,Latin,0.541,0.79,2,-8.858,1,0.0643,0.0155,0.0,0.359,0.732,82.992
37QuCMe2SASXrkLm5NhT5m,No Me Enseñaste,Thalia,Latin,0.673,0.73,8,-6.876,0,0.0671,0.431,0.0,0.075,0.788,134.87
7tV68k39aBNLAqdajPfUIE,Pégate Más (Juan Magan Remix) (feat. Juan Magán),Dyland & Lenny,Latin,0.675,0.858,10,-6.958,1,0.0902,0.0117,6.43e-06,0.217,0.805,132.023
7CtbxAGq2P0jtYh6SH9DMR,Agua (with J Balvin),Tainy,Latin,0.778,0.651,9,-5.421,0,0.266,0.167,0.0,0.177,0.569,100.094
7000lIDeQQURNIsLINOYZo,Sexo En La Playa,Ñejo & Dalmata,Latin,0.794,0.708,5,-7.053,1,0.0492,0.36,1.79e-05,0.322,0.613,94.004
3TPByYYt6LvSQTcKuAGDVa,Hay Otro en Mi Vida,La Factoria,Latin,0.827,0.867,3,-4.601,1,0.0682,0.245,0.0,0.0653,0.849,92.018
40AGTob7V8pCDvvXERrCu3,Si No Cuidas Tu Mujer,Various Artists,Latin,0.509,0.672,9,-5.527,0,0.0639,0.281,0.0,0.355,0.81,100.102
1dtrBTzp3VLx7IyQvJh8rW,Morir Tres Veces,Mœnia,Latin,0.678,0.722,5,-6.108,1,0.0307,0.229,5.49e-05,0.112,0.59,112.058
0hToRwOyIHYlcJ2gm8KsKH,Enamorándonos,Cabas,Latin,0.77,0.857,2,-2.241,1,0.0442,0.141,0.00068,0.0688,0.822,120.015
0iVgCwZcQh6ONvwjNuGPFt,Detrás de Mi Ventana,Various Artists,Latin,0.564,0.584,5,-6.934,1,0.028,0.117,0.000323,0.122,0.179,102.197
0mjwigpuvO4IAAMtoNoUyQ,Me equivoqué,María José,Latin,0.573,0.667,2,-6.612,0,0.0278,0.172,0.000102,0.15,0.258,135.961
1XQYjTzZTKfvP69S5yJkaH,Que Lloro (with Carla Morrison),Leonel García,Latin,0.55,0.352,9,-9.468,1,0.0345,0.844,0.0,0.109,0.283,133.87
6jN6I54n7s3oFBRRuaCbUK,El Mellao,Voltio,Latin,0.879,0.889,7,-4.462,1,0.115,0.0544,4.14e-06,0.0769,0.688,89.975
2AR6gN4QVBdJ8iw2KSG7fQ,Es Mentiroso,Olga Tañón,Latin,0.847,0.814,7,-4.431,0,0.0537,0.399,1.23e-05,0.0661,0.895,144.28
2wBhRmkGC098tLGo2dhWo2,Si Me Tenías,Mijares,Latin,0.517,0.428,1,-8.261,1,0.0267,0.325,0.000175,0.124,0.27,76.773
3QHhoUQS6u7ywLNKXIkiTX,La vida que va,Kabah,Latin,0.802,0.841,6,-6.172,0,0.0412,0.0156,0.0,0.144,0.695,126.994
6hj4B44W9LzsFJFNHpmFTw,Adónde Se Fue ?,Xtreme,Latin,0.75,0.706,9,-4.993,0,0.0274,0.265,0.0,0.0643,0.878,124.99
75X53FdflurNxPYB0pvOmW,Nada Va Pasar,Yaga & Mackie,Latin,0.743,0.771,5,-7.708,1,0.0694,0.0223,2.95e-05,0.0632,0.818,96.009
7t9HOF1ECGA6AOQABMugpK,Welcome to My Crib,Randy,Latin,0.629,0.836,10,-5.282,0,0.0437,0.23,2.52e-06,0.0921,0.775,89.983
2bTubyDzW1q1Nis5evYgpS,Mi Mujer,Yomo,Latin,0.689,0.771,8,-6.335,1,0.164,0.218,6.73e-06,0.136,0.933,180.063
72tAU6b10AgYfEFKrykp8J,No Te Veo - Remix,Casa De Leones,Latin,0.841,0.878,8,-4.772,0,0.0782,0.0484,3.18e-06,0.335,0.966,115.973
2LSa3F2AZldoF2jSCxG5re,Mil Demonios,Moderatto,Latin,0.647,0.468,2,-8.871,1,0.0263,0.0827,0.00276,0.0807,0.262,140.037
0q3P0vjpqqswJSukITnfZA,Mírame a los Ojos,Onda Vaselina,Latin,0.692,0.934,0,-8.92,1,0.0319,0.0307,0.0307,0.392,0.583,135.011
2XuHpCSBb7eo3kiHYF5OIK,Dulce Carita (feat. Lennox & Zion),Dalmata,Latin,0.715,0.731,1,-6.235,0,0.0572,0.104,0.0,0.0719,0.481,92.976
7I7y9nOpA7CvJuCzjgQrsf,No Veo la Hora,Noel Schajris,Latin,0.531,0.365,9,-7.708,1,0.0292,0.732,0.0,0.101,0.26,135.976
4Rpq5C7nZrWnBbJl52JXWe,Amar Es,Magnate,Latin,0.75,0.675,11,-4.938,0,0.178,0.0625,0.0,0.102,0.597,97.982
4w8XJ8nvhslJS3AvR6uL98,Un Sueño,Alex Gargolas,Latin,0.788,0.676,1,-6.114,1,0.0663,0.17,0.0496,0.355,0.811,95.011
3VGAirMC7nJnhReTDiDv8d,La Quiero a Morir / Si Algún Día la Vez,Sergio Vargas,Latin,0.461,0.644,2,-10.112,1,0.0413,0.215,0.000509,0.104,0.665,139.818
4qZEe7OrbYFWUCFrnCOP0O,Vamos Hacerlo,"Franco ""El Gorilla""",Latin,0.8,0.866,1,-5.321,0,0.155,0.225,1.22e-06,0.331,0.705,115.999
0aE5nL6SOAtlf6R7i3L2Dm,Dile,Tranzas,Latin,0.679,0.564,8,-9.429,0,0.0341,0.173,0.0,0.898,0.475,76.214
5h8KrsyXwAMNirokWMklAv,Pa Bajarte el Calentamiento,Jadiel,Latin,0.822,0.62,1,-6.688,1,0.148,0.53,0.0,0.375,0.68,96.005
1IDfAcL63xIRjG4Q98yTfn,Cada Que...,Belanova,Latin,0.638,0.738,8,-4.287,1,0.0456,0.0615,0.00106,0.0429,0.513,134.954
4b1bx2WDzy9UHu500DnEx9,La Rutina,Mike Bahía,Latin,0.599,0.647,7,-3.401,1,0.384,0.0151,0.0,0.115,0.552,83.057
5nHpjvTs9EQoK755qThyHt,Me Puedo Matar,"Héctor Acosta ""El Torito""",Latin,0.919,0.68,0,-7.171,1,0.0459,0.263,0.000107,0.133,0.91,130.002
0gSBSVrek88L0xnSUQwlst,El Intruso,Zacarias Ferreira,Latin,0.819,0.641,3,-5.082,1,0.0341,0.65,6.24e-05,0.137,0.804,129.931
0ElwdC8mGxdgJt2rxzTvTh,Si puedo volverte a ver (feat. Miguel Bosé),Benny,Latin,0.675,0.5,2,-9.513,1,0.0293,0.296,1.65e-05,0.101,0.296,153.915
0129zNnaJ2w1eXqKxjMRI4,La Mitad,Nacho,Latin,0.849,0.876,1,-3.479,1,0.128,0.0596,0.0,0.0758,0.662,100.069
3x9gN89nlVEX4ApABJIzWn,Bella Señora,Emmanuel,Latin,0.874,0.824,1,-8.172,1,0.0351,0.294,0.0,0.248,0.946,120.971
1UDToCUvhfhYrTFxA1Xi4w,Jueves,La Oreja de Van Gogh,Latin,0.47,0.235,5,-7.298,1,0.038,0.933,0.0,0.095,0.134,103.87
489an9gNuEO1fyf0ZIQ2nc,Que Poca,Ana Bárbara,Latin,0.873,0.755,0,-3.729,1,0.0371,0.383,0.0,0.0568,0.96,127.985
6KioOiN7xTcjhlYC88qkgb,Llora Alma Mía,Yoskar Sarante,Latin,0.894,0.564,11,-8.532,1,0.0458,0.257,0.000191,0.0448,0.956,131.994
3yEtuhGR8jOtusa29jWrhG,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,Latin,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68
6uhqo8Sey1lCyz0cjc5kdS,Vuelveme A Querer,Cristian,Latin,0.556,0.428,5,-12.739,1,0.0296,0.519,3.47e-06,0.101,0.506,82.062
06YEsAMgIA37hKjmdBhmrE,Fecha de Vencimiento,Frank Reyes,Latin,0.827,0.865,9,-3.714,1,0.0284,0.593,0.000312,0.137,0.885,134.015
7oJ5gMtXIjVyx9plzoFkHU,Donde Estará,Anthony Santos,Latin,0.697,0.503,11,-9.147,0,0.0429,0.3,0.000106,0.118,0.951,145.092
6vruVVMkk7YGKzkuIrtOWz,Oye Pablo,Danna Paola,Latin,0.697,0.635,8,-4.747,1,0.178,0.0363,4.1e-06,0.286,0.497,179.758
2G0bGPXxuN3IsgzH8rghB7,Casi,Soraya,Latin,0.608,0.731,4,-5.525,1,0.0403,0.0818,0.0,0.203,0.537,94.95
6xKfsRSNvOOPg27f3kzjaG,Se Busca Un Corazón,Daniel Santacruz,Latin,0.798,0.606,1,-6.801,0,0.035,0.647,8.03e-05,0.355,0.914,129.916
5lwfX0HEWjulISjPHGPC8S,La Novela,Fulanito,Latin,0.908,0.831,1,-10.281,1,0.136,0.01,2.96e-05,0.0576,0.884,126.984
0wLqXnCLseMice1Hwq6yLz,Si No Te Quisiera,Juan Magán,Latin,0.707,0.869,0,-2.727,0,0.0706,0.181,0.0,0.0669,0.774,128.0
2NTMjOwveAazm5GS2wgDgw,Sus Huellas,Romeo Santos,Latin,0.822,0.781,11,-4.687,1,0.0513,0.0778,0.0,0.0993,0.887,126.04
4M4vvuqJEQSD0qAeAHwOhW,Todo El Año,Obie Bermudez,Latin,0.414,0.425,9,-8.229,1,0.0407,0.79,0.0,0.098,0.378,75.49
4E1z3hsYE4bM1PNBvtAoZP,Ay Amor - Reggaeton,Various Artists,Latin,0.588,0.771,8,-5.125,0,0.0954,0.202,9.12e-06,0.117,0.657,179.968
4296wqzYsUCzOHY22aB7Rj,Explicame,Carlos y Alejandra,Latin,0.838,0.778,0,-5.882,1,0.0478,0.0291,2.25e-05,0.14,0.773,133.013
2amDEL2PDqi5VruNH3Z387,Sigo Siendo El Dueño,Andy Andy,Latin,0.802,0.759,0,-4.25,1,0.0358,0.685,0.0,0.117,0.858,125.006
66CLfpAHUOOmCth91lmm18,No Te Dejo De Pensar,Bachata Heightz,Latin,0.749,0.783,10,-6.214,1,0.0458,0.17,0.0,0.147,0.842,135.033
2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,Natti Natasha,Latin,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938
311aMSaVTI99Qbx5pyF1yW,Bailando Quiero Verlas,Various Artists,Latin,0.853,0.904,8,-4.734,1,0.0592,0.0414,0.0203,0.285,0.831,108.012
5eIsMbKPT1IJ0b0rdvgtlZ,Bella Traicion,Belinda,Latin,0.532,0.935,2,-3.126,1,0.0686,0.00644,0.0,0.11,0.662,139.887
0xAMxdE2NOraV1EEIPLbwV,Dejémoslo Así,Edith Márquez,Latin,0.531,0.548,5,-5.469,1,0.0327,0.763,0.0,0.115,0.328,78.097
5gFAT2DbEt4TOMXyAMEixG,Netflixxx,Brytiago,Latin,0.707,0.609,6,-5.673,0,0.126,0.711,0.0,0.137,0.579,134.91
2vMcCFKv85p0AC6OzaseML,Con Los Ojos Cerrados,Domenic Marte,Latin,0.892,0.754,5,-3.09,1,0.0335,0.493,0.0,0.216,0.881,125.005
07hNUXX5QqXgOAbcst7CPP,Solitaria,Alkilados,Latin,0.814,0.651,8,-7.041,1,0.081,0.302,0.00048,0.107,0.592,97.978
5YXUq4sQa30oHvuxZl0P6T,Lo Vibro,Don Miguelo,Latin,0.934,0.708,4,-3.773,1,0.141,0.226,0.0155,0.555,0.758,123.008
05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,Latin,0.77,0.585,0,-8.06,1,0.0285,0.3,0.0,0.116,0.912,116.994
19guCNWcPMOzwRN44FmpDb,No Controles,Flans,Latin,0.721,0.665,6,-13.756,0,0.0503,0.0702,0.00287,0.224,0.869,141.075
3PHgjM8oQiJX0vk12TWnmM,Entre Mis Brazos,Flex,Latin,0.713,0.801,1,-4.956,0,0.0495,0.0913,1.6e-06,0.0815,0.225,93.003
063e3SLAD7jcbdR1lHZdKD,Cositas Macabras,DJ Nesty,Latin,0.771,0.84,6,-6.477,0,0.0619,0.071,4.12e-05,0.219,0.548,98.033
5CO8dMOTK9O1TeT2azX7Sg,Bailando,El Chombo,Latin,0.677,0.946,9,-4.813,1,0.066,0.156,0.00833,0.191,0.934,193.962
4eBRM5oc92XWVomWI3OsUf,Voz Sensual,Big Boy,Latin,0.871,0.634,11,-7.818,1,0.139,0.136,0.000253,0.125,0.773,105.192
5HSZXCBwRb5yq6UJDDhTWH,Una Confusion,LU,Latin,0.532,0.855,1,-4.24,1,0.0313,0.0528,0.0,0.173,0.291,92.027
4NfwBgmzmzx8WpyIy9C6p7,Que Vuelva,Raulin Rodriguez,Latin,0.772,0.598,0,-7.355,0,0.0414,0.601,0.00712,0.123,0.862,140.92
4mPgxlYJlHWiy5BrzKxBe1,Que Levante la Mano,Joseph Fonseca,Latin,0.813,0.875,5,-4.116,0,0.0379,0.343,0.000107,0.253,0.923,119.937
4xzcXQrlMKwvv3kDpvBKWm,La Bilirrubina,Juan Luis Guerra 4.40,Latin,0.739,0.911,1,-5.534,1,0.0739,0.844,0.0,0.311,0.938,129.931
3f9d4UXihDnTq9X6SNEG1j,El Hombre de Tu Vida,Joe Veras,Latin,0.808,0.315,8,-11.47,1,0.0587,0.1,0.000105,0.109,0.592,120.663
6LU8uRM2fPgaHKD18I0Azk,Se fué,Laura Pausini,Latin,0.734,0.594,2,-7.006,1,0.0252,0.622,0.0,0.094,0.573,104.043
4WaoXAWY014qh0vcT0POZi,Sin Tí,MDO,Latin,0.417,0.718,7,-5.406,1,0.0379,0.443,1.6e-06,0.221,0.591,77.717
1RhQsb9KzlmaZ2dCPcefa7,Esa Mujer,Luis Vargas,Latin,0.58,0.67,5,-6.643,0,0.151,0.253,2.23e-06,0.0993,0.96,168.812
197PCRC6OSRsJvYCurlsdz,Nuestro Amor,Romeo Santos,Latin,0.756,0.73,7,-4.406,0,0.0314,0.0684,0.0,0.0969,0.845,124.024
0RA29eVOn8cPy3aVXA7Hur,Caliente,Cheka,Latin,0.712,0.416,11,-7.517,1,0.0789,0.553,0.0563,0.394,0.606,159.821
3Ed337L8k9XN4Cje0mr7p6,Mi Niña - Bachata Version,Los Toros Band,Latin,0.887,0.66,10,-4.299,0,0.0352,0.316,0.0,0.0721,0.959,129.968
2PcQcYs9O2akTO3uCgRdGg,Los Pobres Tambien LLoran,Teodoro Reyes,Latin,0.648,0.456,0,-8.401,1,0.0311,0.611,1.55e-06,0.209,0.961,141.189
5dxTcyXweSV3tAQkRDldwd,Tu Sabes Bien,Various Artists,Latin,0.809,0.507,8,-5.889,1,0.0341,0.368,0.0,0.0597,0.961,125.841
4V5wH7mzVASQ3kqR6tHKup,No (feat. Natalia Jiménez),Ednita Nazario,Latin,0.63,0.649,1,-7.629,0,0.0272,0.0112,0.0,0.141,0.72,106.461
092dql4r3UneFFkgDGZMz9,Just The Way You Are,Karlos Rosé,Latin,0.802,0.72,5,-4.32,1,0.032,0.403,0.0,0.131,0.56,124.949
5CossUjieiCOewmGTocBAH,A Esos Hombres,El Gringo De La Bachata,Latin,0.952,0.686,4,-4.539,0,0.0429,0.346,0.0,0.0685,0.839,128.165
0xiuSFBOEHWaJ6rSuUbJWc,Charlene,Anthony Hamilton,R&B,0.556,0.346,0,-9.809,0,0.311,0.536,0.0,0.106,0.451,123.869
5jgEJXjECdlhzNgfITSTVm,Just Friends (Sunny),Musiq Soulchild,R&B,0.754,0.376,0,-7.561,1,0.204,0.404,0.0,0.358,0.554,95.018
4cHoEtaGdRp4b0yUiQjUx5,You Are,Charlie Wilson,R&B,0.571,0.824,5,-3.971,0,0.0713,0.0664,0.0,0.136,0.242,132.021
58s4iqgXFzXhBndBkg2AaD,Spend My Life With You,Eric Benét,R&B,0.583,0.435,8,-8.784,1,0.0386,0.434,5.49e-05,0.102,0.292,72.01
3yP27QF0cTGw5RlfjqKL4R,Anything For You,Ledisi,R&B,0.541,0.407,7,-7.533,1,0.15,0.633,0.0,0.111,0.347,133.338
3HoyAX58MUIBFCNmhMliHy,Love Calls,Kem,R&B,0.812,0.526,6,-9.347,0,0.0621,0.48,0.00203,0.124,0.516,143.981
6hdsNoZWIjPSjxcOnsjIxj,One Woman Man,Dave Hollister,R&B,0.627,0.647,11,-6.818,1,0.0294,0.0457,0.0,0.0655,0.521,91.015
0Z9FRM5zukGVagh8TVSdrI,"My, My, My",Johnny Gill,R&B,0.58,0.596,0,-10.31,1,0.0626,0.093,0.0,0.109,0.653,74.033
4eI8okfmurpexL41RdjkGA,For You,Kenny Lattimore,R&B,0.626,0.42,4,-11.796,1,0.0339,0.75,0.0,0.0648,0.498,137.681
2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),Babyface,R&B,0.654,0.417,5,-7.699,1,0.025,0.0624,0.0,0.0963,0.279,143.676
6AgDFWLbbAt2migXMbrhXT,Ready Or Not,After 7,R&B,0.733,0.566,8,-12.06,0,0.039,0.0966,0.0,0.074,0.775,141.94
6mwA6YiKDjAUG8kWvRRUPh,Back At One,Brian McKnight,R&B,0.661,0.346,11,-9.115,1,0.03,0.452,0.0,0.131,0.256,129.752
1vbe9sh7U9vdMceAhitWr2,Can You Stand The Rain,New Edition,R&B,0.614,0.369,8,-15.182,1,0.0353,0.678,0.00235,0.143,0.733,143.319
3l3xTXsUXeWlkPqzMs7mPD,End Of The Road,Boyz II Men,R&B,0.64,0.427,5,-9.29,0,0.0241,0.0664,0.0,0.0579,0.529,149.703
38V9quY32pQ1DPK5JRTs94,Baby Hold on to Me (feat. Eddie Levert),Gerald Levert,R&B,0.741,0.511,9,-11.797,1,0.0401,0.493,0.0,0.0808,0.752,119.38
1TWhpLaqdToKoHHpFnCxsd,I Miss You,Aaron Hall,R&B,0.713,0.754,6,-5.277,1,0.0271,0.0298,0.0,0.136,0.564,120.079
2WfhlEjoUII31H6imnQdvF,No More,Ruff Endz,R&B,0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004
3SRLBrMkFPMEimwcuctSNh,Fall for You,Leela James,R&B,0.45,0.17,1,-12.735,1,0.0324,0.921,2.88e-06,0.0928,0.0904,146.954
5qtWUhRYlSLcO4rvACYclf,Can't Let Go - Acoustic Version,Calvin Richardson,R&B,0.696,0.414,8,-7.991,1,0.0549,0.55,0.0,0.112,0.581,79.977
1tjt1ZEVVKrih3he8zKWgE,Stars,Kindred The Family Soul,R&B,0.517,0.531,6,-8.348,1,0.0733,0.0509,8.43e-06,0.0842,0.519,77.076
5hvu4UIPfEAk5KdRCUvLyg,Together (Radio Version),Ruben Studdard,R&B,0.499,0.764,9,-4.412,1,0.222,0.365,0.0,0.0954,0.737,78.9
4xVXe1VS5zlQyECVk6GRrL,Sweet Love,Anita Baker,R&B,0.505,0.669,10,-7.255,0,0.0231,0.428,0.0,0.0609,0.689,87.541
3tZm76otWH20xzJC7icHCk,Wish I Didn't Miss You,Angie Stone,R&B,0.856,0.755,10,-5.691,1,0.0331,0.355,0.000621,0.145,0.842,123.883
0s6e7ZafqOAUBDoQYGmxrc,Every Little Step,Bobby Brown,R&B,0.797,0.656,1,-11.601,1,0.0404,0.00721,0.0,0.0377,0.948,99.828
3H5pp4f0rvJ72AB7UHswY8,Video,Various Artists,R&B,0.644,0.601,9,-9.744,0,0.213,0.101,1.8e-05,0.0619,0.65,169.972
3r0Rhl5Zdo9YjACZNsaBvN,Nite and Day,Al B. Sure!,R&B,0.655,0.477,1,-9.616,0,0.0421,0.029,0.000221,0.0518,0.642,92.097
4XhrowM5IKGCRrY2HzYBH3,All I Do Is Think of You,Troop,R&B,0.534,0.7,8,-8.71,0,0.0446,0.0143,0.0,0.197,0.447,122.609
04VArZKHm1xesMxqnsutDY,I'm Dreamin',Various Artists,R&B,0.787,0.743,6,-9.34,1,0.0581,0.248,7.07e-06,0.242,0.692,110.137
